title,accession,start_date,end_date,related_data_url,related_data_citation,arc,xml,file_name,ptt_id
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64706 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-04-27 to 2006-05-20 (NCEI Accession 0305282)",0305282,2006-04-29,2006-05-20,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305282/0305282.1.1.xml,atn_64706_ribbon-seal_trajectory_20060427-20060520.nc,64706
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64707 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-02 to 2006-05-05 (NCEI Accession 0305283)",0305283,2006-05-06,2006-05-06,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305283/0305283.1.1.xml,atn_64707_ribbon-seal_trajectory_20060502-20060505.nc,64707
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64708 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-27 (NCEI Accession 0305284)",0305284,2006-05-06,2006-05-27,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305284/0305284.1.1.xml,atn_64708_ribbon-seal_trajectory_20060503-20060527.nc,64708
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64709 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-02 to 2006-05-11 (NCEI Accession 0305285)",0305285,2006-05-06,2006-05-13,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305285/0305285.1.1.xml,atn_64709_ribbon-seal_trajectory_20060502-20060511.nc,64709
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64710 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-20 (NCEI Accession 0305286)",0305286,2006-05-06,2006-05-20,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305286/0305286.1.1.xml,atn_64710_ribbon-seal_trajectory_20060503-20060520.nc,64710
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 64712 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-06 (NCEI Accession 0305287)",0305287,2006-01-24,2006-05-06,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305287/0305287.1.1.xml,atn_64712_spotted-seal_trajectory_20060503-20060506.nc,64712
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 64713 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-18 (NCEI Accession 0305288)",0305288,2006-05-20,2006-05-20,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305288/0305288.1.1.xml,atn_64713_spotted-seal_trajectory_20060503-20060518.nc,64713
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 64714 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-01 to 2006-05-13 (NCEI Accession 0305289)",0305289,2006-05-06,2006-05-06,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305289/0305289.1.1.xml,atn_64714_spotted-seal_trajectory_20060501-20060513.nc,64714
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64715 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-27 (NCEI Accession 0305290)",0305290,2006-05-06,2006-05-27,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305290/0305290.1.1.xml,atn_64715_ribbon-seal_trajectory_20060503-20060527.nc,64715
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 64717 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-16 (NCEI Accession 0305291)",0305291,2006-05-06,2006-05-13,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305291/0305291.1.1.xml,atn_64717_spotted-seal_trajectory_20060503-20060516.nc,64717
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 64899 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2009-06-04 to 2009-06-12 (NCEI Accession 0305292)",0305292,2009-06-06,2009-06-12,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305292/0305292.1.1.xml,atn_64899_ribbon-seal_trajectory_20090604-20090612.nc,64899
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65922 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-06 to 2006-05-08 (NCEI Accession 0305293)",0305293,2006-05-08,2006-05-08,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305293/0305293.1.1.xml,atn_65922_ribbon-seal_trajectory_20060506-20060508.nc,65922
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65924 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-02 to 2006-06-18 (NCEI Accession 0305294)",0305294,2006-05-02,2006-06-19,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305294/0305294.1.1.xml,atn_65924_ribbon-seal_trajectory_20060502-20060618.nc,65924
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65925 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-05 to 2006-05-25 (NCEI Accession 0305295)",0305295,2006-05-16,2006-05-25,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305295/0305295.1.1.xml,atn_65925_ribbon-seal_trajectory_20060505-20060525.nc,65925
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65926 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-03 to 2006-05-16 (NCEI Accession 0305296)",0305296,2006-05-03,2006-05-27,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305296/0305296.1.1.xml,atn_65926_ribbon-seal_trajectory_20060503-20060516.nc,65926
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65927 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2007-05-22 to 2008-01-07 (NCEI Accession 0305297)",0305297,2007-05-22,2008-01-08,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305297/0305297.1.1.xml,atn_65927_ribbon-seal_trajectory_20070522-20080107.nc,65927
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65928 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2007-05-17 to 2008-04-02 (NCEI Accession 0305298)",0305298,2007-05-17,2008-04-02,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305298/0305298.1.1.xml,atn_65928_ribbon-seal_trajectory_20070517-20080402.nc,65928
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 65931 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2007-05-22 to 2008-01-30 (NCEI Accession 0305299)",0305299,2007-05-22,2008-02-03,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305299/0305299.1.1.xml,atn_65931_ribbon-seal_trajectory_20070522-20080130.nc,65931
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 65932 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-05-06 to 2006-06-20 (NCEI Accession 0305300)",0305300,2006-05-06,2006-06-20,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305300/0305300.1.1.xml,atn_65932_spotted-seal_trajectory_20060506-20060620.nc,65932
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 65933 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2006-04-27 to 2006-05-11 (NCEI Accession 0305301)",0305301,2006-04-28,2006-05-11,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305301/0305301.1.1.xml,atn_65933_spotted-seal_trajectory_20060427-20060511.nc,65933
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 66928 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-26 to 2014-05-18 (NCEI Accession 0305302)",0305302,2014-04-26,2014-05-20,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305302/0305302.1.1.xml,atn_66928_ribbon-seal_trajectory_20140426-20140518.nc,66928
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 66949 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-15 to 2014-05-03 (NCEI Accession 0305303)",0305303,2014-04-15,2014-05-15,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305303/0305303.1.1.xml,atn_66949_ribbon-seal_trajectory_20140415-20140503.nc,66949
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 66973 deployed in the Bering Sea and Chukchi Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-27 to 2014-12-22 (NCEI Accession 0305304)",0305304,2014-04-27,2014-12-23,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305304/0305304.1.1.xml,atn_66973_spotted-seal_trajectory_20140427-20141222.nc,66973
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 66978 deployed in the Bering Sea, Chukchi Sea, and Norwegian Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-29 to 2014-12-01 (NCEI Accession 0305305)",0305305,2014-04-29,2014-12-03,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305305/0305305.1.1.xml,atn_66978_spotted-seal_trajectory_20140429-20141201.nc,66978
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 66989 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-28 to 2014-05-18 (NCEI Accession 0305306)",0305306,2014-04-30,2014-07-05,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305306/0305306.1.1.xml,atn_66989_ribbon-seal_trajectory_20140428-20140518.nc,66989
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 66990 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-28 to 2014-05-01 (NCEI Accession 0305307)",0305307,2014-04-30,2014-04-30,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305307/0305307.1.1.xml,atn_66990_ribbon-seal_trajectory_20140428-20140501.nc,66990
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 67000 deployed in the Bering Sea and Chukchi Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-29 to 2014-07-21 (NCEI Accession 0305308)",0305308,2014-05-18,2014-07-23,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305308/0305308.1.1.xml,atn_67000_spotted-seal_trajectory_20140429-20140721.nc,67000
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 67003 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-28 to 2014-05-19 (NCEI Accession 0305309)",0305309,2014-04-30,2014-06-23,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305309/0305309.1.1.xml,atn_67003_ribbon-seal_trajectory_20140428-20140519.nc,67003
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 67026 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2014-04-27 to 2014-11-08 (NCEI Accession 0305310)",0305310,2014-04-30,2014-11-08,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305310/0305310.1.1.xml,atn_67026_ribbon-seal_trajectory_20140427-20141108.nc,67026
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 74629 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2007-05-29 to 2008-04-04 (NCEI Accession 0305311)",0305311,2007-05-29,2008-04-03,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305311/0305311.1.1.xml,atn_74629_ribbon-seal_trajectory_20070529-20080404.nc,74629
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 74631 deployed in the Bering Sea and Coral Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2009-06-06 to 2010-05-04 (NCEI Accession 0305312)",0305312,2009-06-06,2010-05-03,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305312/0305312.1.1.xml,atn_74631_spotted-seal_trajectory_20090606-20100504.nc,74631
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 74633 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2009-05-18 to 2009-07-31 (NCEI Accession 0305313)",0305313,2009-05-18,2009-08-01,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305313/0305313.1.1.xml,atn_74633_spotted-seal_trajectory_20090518-20090731.nc,74633
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 74634 deployed in the Bering Sea and North Pacific Ocean by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2009-06-02 to 2010-02-22 (NCEI Accession 0305314)",0305314,2009-06-02,2010-02-22,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305314/0305314.1.1.xml,atn_74634_ribbon-seal_trajectory_20090602-20100222.nc,74634
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 74635 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2009-05-23 to 2009-10-28 (NCEI Accession 0305315)",0305315,2009-05-23,2009-10-28,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305315/0305315.1.1.xml,atn_74635_spotted-seal_trajectory_20090523-20091028.nc,74635
"Ribbon seal (Histriophoca fasciata) location data from satellite telemetry tag ptt 74636 deployed in the Bering Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2009-05-28 to 2010-02-09 (NCEI Accession 0305316)",0305316,2009-05-28,2010-02-09,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305316/0305316.1.1.xml,atn_74636_ribbon-seal_trajectory_20090528-20100209.nc,74636
"Spotted seal (Phoca largha) location data from satellite telemetry tag ptt 74637 deployed in the Bering Sea and Chukchi Sea by the Marine Mammal Laboratory, NOAA Alaska Fisheries Science Center from 2010-05-06 to 2011-04-10 (NCEI Accession 0305317)",0305317,2010-05-08,2011-04-17,https://doi.org/10.24431/rw1k8er,"London, J., Koslovsky, S., Boveng, P., Ziel, H., &amp; Cameron, M. (2024). A Dataset from Bio-loggers Deployed on Ribbon Seals (Histriophoca fasciata) and Spotted Seals (Phoca largha) in the Bering Sea, 2005-2018 (Version 1) [Data set]. Axiom Data Science. https://doi.org/10.24431/rw1k8er",arc0232,https://www.ncei.noaa.gov/data/oceans/archive/arc0232/0305317/0305317.1.1.xml,atn_74637_spotted-seal_trajectory_20100506-20110410.nc,74637
